model,source_mode,label,layer,log10_np_lower,log10_np_upper,count,probability_mass
qwen2_5_vl_7b,hpre_cos,hall,2,-1.35,-1.3,24,7.391074046e-05
qwen2_5_vl_7b,hpre_cos,hall,2,-1.3,-1.25,33,0.0001016272681
qwen2_5_vl_7b,hpre_cos,hall,2,-1.25,-1.2,52,0.0001601399377
qwen2_5_vl_7b,hpre_cos,hall,2,-1.2,-1.15,96,0.0002956429618
qwen2_5_vl_7b,hpre_cos,hall,2,-1.15,-1.1,126,0.0003880313874
qwen2_5_vl_7b,hpre_cos,hall,2,-1.1,-1.05,204,0.0006282412939
qwen2_5_vl_7b,hpre_cos,hall,2,-1.05,-1,256,0.0007883812316
qwen2_5_vl_7b,hpre_cos,hall,2,-1,-0.95,400,0.001231845674
qwen2_5_vl_7b,hpre_cos,hall,2,-0.95,-0.9,499,0.001536727479
qwen2_5_vl_7b,hpre_cos,hall,2,-0.9,-0.85,704,0.002168048387
qwen2_5_vl_7b,hpre_cos,hall,2,-0.85,-0.8,951,0.002928713091
qwen2_5_vl_7b,hpre_cos,hall,2,-0.8,-0.75,1340,0.004126683009
qwen2_5_vl_7b,hpre_cos,hall,2,-0.75,-0.7,1709,0.005263060644
qwen2_5_vl_7b,hpre_cos,hall,2,-0.7,-0.65,2167,0.006673523941
qwen2_5_vl_7b,hpre_cos,hall,2,-0.65,-0.6,2794,0.008604442036
qwen2_5_vl_7b,hpre_cos,hall,2,-0.6,-0.55,3814,0.01174564851
qwen2_5_vl_7b,hpre_cos,hall,2,-0.55,-0.5,4693,0.01445262937
qwen2_5_vl_7b,hpre_cos,hall,2,-0.5,-0.45,5985,0.0184314909
qwen2_5_vl_7b,hpre_cos,hall,2,-0.45,-0.4,7417,0.02284149842
qwen2_5_vl_7b,hpre_cos,hall,2,-0.4,-0.35,9647,0.02970903805
qwen2_5_vl_7b,hpre_cos,hall,2,-0.35,-0.3,12078,0.03719558014
qwen2_5_vl_7b,hpre_cos,hall,2,-0.3,-0.25,15364,0.04731519235
qwen2_5_vl_7b,hpre_cos,hall,2,-0.25,-0.2,19123,0.05889146208
qwen2_5_vl_7b,hpre_cos,hall,2,-0.2,-0.15,23715,0.07303305042
qwen2_5_vl_7b,hpre_cos,hall,2,-0.15,-0.1,27229,0.08385481467
qwen2_5_vl_7b,hpre_cos,hall,2,-0.1,-0.05,30275,0.09323531948
qwen2_5_vl_7b,hpre_cos,hall,2,-0.05,0,31266,0.09628721714
qwen2_5_vl_7b,hpre_cos,hall,2,0,0.05,29095,0.08960137474
qwen2_5_vl_7b,hpre_cos,hall,2,0.05,0.1,24531,0.0755460156
qwen2_5_vl_7b,hpre_cos,hall,2,0.1,0.15,19485,0.06000628241
qwen2_5_vl_7b,hpre_cos,hall,2,0.15,0.2,14119,0.04348107269
qwen2_5_vl_7b,hpre_cos,hall,2,0.2,0.25,10107,0.03112566058
qwen2_5_vl_7b,hpre_cos,hall,2,0.25,0.3,6963,0.02144335358
qwen2_5_vl_7b,hpre_cos,hall,2,0.3,0.35,4951,0.01524716983
qwen2_5_vl_7b,hpre_cos,hall,2,0.35,0.4,3692,0.01136993557
qwen2_5_vl_7b,hpre_cos,hall,2,0.4,0.45,2585,0.007960802671
qwen2_5_vl_7b,hpre_cos,hall,2,0.45,0.5,1970,0.006066839946
qwen2_5_vl_7b,hpre_cos,hall,2,0.5,0.55,1430,0.004403848286
qwen2_5_vl_7b,hpre_cos,hall,2,0.55,0.6,1046,0.003221276438
qwen2_5_vl_7b,hpre_cos,hall,2,0.6,0.65,732,0.002254277584
qwen2_5_vl_7b,hpre_cos,hall,2,0.65,0.7,498,0.001533647865
qwen2_5_vl_7b,hpre_cos,hall,2,0.7,0.75,394,0.001213367989
qwen2_5_vl_7b,hpre_cos,hall,2,0.75,0.8,285,0.000877690043
qwen2_5_vl_7b,hpre_cos,hall,2,0.8,0.85,195,0.0006005247663
qwen2_5_vl_7b,hpre_cos,hall,2,0.85,0.9,176,0.0005420120967
qwen2_5_vl_7b,hpre_cos,hall,2,0.9,0.95,140,0.000431145986
qwen2_5_vl_7b,hpre_cos,hall,2,0.95,1,110,0.0003387575605
qwen2_5_vl_7b,hpre_cos,hall,2,1,1.05,64,0.0001970953079
qwen2_5_vl_7b,hpre_cos,hall,2,1.05,1.1,42,0.0001293437958
qwen2_5_vl_7b,hpre_cos,hall,2,1.1,1.15,34,0.0001047068823
qwen2_5_vl_7b,hpre_cos,hall,2,1.15,1.2,17,5.235344116e-05
qwen2_5_vl_7b,hpre_cos,hall,2,1.2,1.25,14,4.31145986e-05
qwen2_5_vl_7b,hpre_cos,hall,2,1.25,1.3,9,2.771652767e-05
qwen2_5_vl_7b,hpre_cos,hall,2,1.3,1.35,3,9.238842558e-06
qwen2_5_vl_7b,hpre_cos,hall,2,1.35,1.4,6,1.847768512e-05
qwen2_5_vl_7b,hpre_cos,hall,2,1.4,1.45,8,2.463691349e-05
qwen2_5_vl_7b,hpre_cos,hall,2,1.45,1.5,6,1.847768512e-05
qwen2_5_vl_7b,hpre_cos,hall,2,1.5,1.55,3,9.238842558e-06
qwen2_5_vl_7b,hpre_cos,hall,2,1.55,1.6,1,3.079614186e-06
qwen2_5_vl_7b,hpre_cos,hall,2,1.6,1.65,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,1.65,1.7,2,6.159228372e-06
qwen2_5_vl_7b,hpre_cos,hall,2,1.7,1.75,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,1.75,1.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,1.8,1.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,1.85,1.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,1.9,1.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,1.95,2,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2,2.05,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.05,2.1,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.1,2.15,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.15,2.2,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.2,2.25,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.25,2.3,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.3,2.35,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.35,2.4,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.4,2.45,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.45,2.5,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.5,2.55,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.55,2.6,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.6,2.65,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.65,2.7,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.7,2.75,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.75,2.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.8,2.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.85,2.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.9,2.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,2.95,3,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3,3.05,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.05,3.1,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.1,3.15,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.15,3.2,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.2,3.25,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.25,3.3,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.3,3.35,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.35,3.4,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.4,3.45,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.45,3.5,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.5,3.55,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.55,3.6,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.6,3.65,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.65,3.7,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.7,3.75,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.75,3.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.8,3.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.85,3.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.9,3.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,3.95,4,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4,4.05,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.05,4.1,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.1,4.15,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.15,4.2,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.2,4.25,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.25,4.3,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.3,4.35,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.35,4.4,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.4,4.45,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.45,4.5,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.5,4.55,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.55,4.6,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.6,4.65,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.65,4.7,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.7,4.75,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.75,4.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.8,4.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.85,4.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.9,4.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,4.95,5,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5,5.05,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.05,5.1,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.1,5.15,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.15,5.2,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.2,5.25,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.25,5.3,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.3,5.35,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.35,5.4,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.4,5.45,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.45,5.5,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.5,5.55,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.55,5.6,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.6,5.65,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.65,5.7,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.7,5.75,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.75,5.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.8,5.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.85,5.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.9,5.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,2,5.95,6,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-12,-11.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.95,-11.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.9,-11.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.85,-11.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.8,-11.75,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.75,-11.7,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.7,-11.65,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.65,-11.6,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.6,-11.55,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.55,-11.5,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.5,-11.45,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.45,-11.4,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.4,-11.35,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.35,-11.3,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.3,-11.25,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.25,-11.2,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.2,-11.15,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.15,-11.1,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.1,-11.05,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11.05,-11,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-11,-10.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.95,-10.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.9,-10.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.85,-10.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.8,-10.75,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.75,-10.7,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.7,-10.65,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.65,-10.6,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.6,-10.55,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.55,-10.5,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.5,-10.45,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.45,-10.4,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.4,-10.35,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.35,-10.3,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.3,-10.25,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.25,-10.2,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.2,-10.15,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.15,-10.1,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.1,-10.05,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10.05,-10,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-10,-9.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.95,-9.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.9,-9.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.85,-9.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.8,-9.75,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.75,-9.7,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.7,-9.65,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.65,-9.6,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.6,-9.55,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.55,-9.5,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.5,-9.45,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.45,-9.4,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.4,-9.35,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.35,-9.3,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.3,-9.25,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.25,-9.2,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.2,-9.15,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.15,-9.1,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.1,-9.05,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9.05,-9,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-9,-8.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.95,-8.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.9,-8.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.85,-8.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.8,-8.75,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.75,-8.7,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.7,-8.65,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.65,-8.6,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.6,-8.55,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.55,-8.5,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.5,-8.45,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.45,-8.4,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.4,-8.35,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.35,-8.3,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.3,-8.25,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.25,-8.2,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.2,-8.15,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.15,-8.1,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.1,-8.05,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8.05,-8,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-8,-7.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.95,-7.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.9,-7.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.85,-7.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.8,-7.75,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.75,-7.7,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.7,-7.65,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.65,-7.6,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.6,-7.55,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.55,-7.5,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.5,-7.45,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.45,-7.4,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.4,-7.35,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.35,-7.3,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.3,-7.25,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.25,-7.2,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.2,-7.15,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.15,-7.1,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.1,-7.05,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7.05,-7,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-7,-6.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.95,-6.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.9,-6.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.85,-6.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.8,-6.75,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.75,-6.7,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.7,-6.65,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.65,-6.6,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.6,-6.55,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.55,-6.5,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.5,-6.45,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.45,-6.4,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.4,-6.35,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.35,-6.3,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.3,-6.25,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.25,-6.2,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.2,-6.15,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.15,-6.1,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.1,-6.05,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6.05,-6,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-6,-5.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.95,-5.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.9,-5.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.85,-5.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.8,-5.75,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.75,-5.7,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.7,-5.65,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.65,-5.6,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.6,-5.55,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.55,-5.5,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.5,-5.45,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.45,-5.4,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.4,-5.35,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.35,-5.3,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.3,-5.25,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.25,-5.2,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.2,-5.15,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.15,-5.1,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.1,-5.05,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5.05,-5,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-5,-4.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.95,-4.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.9,-4.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.85,-4.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.8,-4.75,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.75,-4.7,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.7,-4.65,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.65,-4.6,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.6,-4.55,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.55,-4.5,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.5,-4.45,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.45,-4.4,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.4,-4.35,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.35,-4.3,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.3,-4.25,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.25,-4.2,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.2,-4.15,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.15,-4.1,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.1,-4.05,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4.05,-4,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-4,-3.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.95,-3.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.9,-3.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.85,-3.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.8,-3.75,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.75,-3.7,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.7,-3.65,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.65,-3.6,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.6,-3.55,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.55,-3.5,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.5,-3.45,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.45,-3.4,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.4,-3.35,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.35,-3.3,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.3,-3.25,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.25,-3.2,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.2,-3.15,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.15,-3.1,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.1,-3.05,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3.05,-3,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-3,-2.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.95,-2.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.9,-2.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.85,-2.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.8,-2.75,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.75,-2.7,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.7,-2.65,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.65,-2.6,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.6,-2.55,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.55,-2.5,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.5,-2.45,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.45,-2.4,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.4,-2.35,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.35,-2.3,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.3,-2.25,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.25,-2.2,1,3.079614186e-06
qwen2_5_vl_7b,hpre_cos,hall,3,-2.2,-2.15,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.15,-2.1,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.1,-2.05,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2.05,-2,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-2,-1.95,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-1.95,-1.9,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-1.9,-1.85,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-1.85,-1.8,0,0
qwen2_5_vl_7b,hpre_cos,hall,3,-1.8,-1.75,3,9.238842558e-06
qwen2_5_vl_7b,hpre_cos,hall,3,-1.75,-1.7,2,6.159228372e-06
qwen2_5_vl_7b,hpre_cos,hall,3,-1.7,-1.65,4,1.231845674e-05
qwen2_5_vl_7b,hpre_cos,hall,3,-1.65,-1.6,10,3.079614186e-05
